"Step","a100_fw1b_l22_decoupled_s1337_paper_strict:train - lr","a100_fw1b_l22_decoupled_s1337_paper_strict:train - lr__MIN","a100_fw1b_l22_decoupled_s1337_paper_strict:train - lr__MAX","a100_fw1b_l22_baseline_s1337_paper_strict:train - lr","a100_fw1b_l22_baseline_s1337_paper_strict:train - lr__MIN","a100_fw1b_l22_baseline_s1337_paper_strict:train - lr__MAX"
"2371","0.0002486828384500023","0.00014920970307000136","0.0002984194061400027","0.0002984194061400027","0.0002984194061400027","0.0002984194061400027"
"2381","0.00024861081234306306","0.00014916648740583783","0.00029833297481167566","0.00029833297481167566","0.00029833297481167566","0.00029833297481167566"
"2391","0.0002485368800044836","0.00014912212800269017","0.00029824425600538033","0.00029824425600538033","0.00029824425600538033","0.00029824425600538033"
"2401","0.0002484610425743922","0.00014907662554463532","0.00029815325108927063","0.00029815325108927063","0.00029815325108927063","0.00029815325108927063"
"2411","0.00024838330122229567","0.0001490299807333774","0.0002980599614667548","0.0002980599614667548","0.0002980599614667548","0.0002980599614667548"
"2421","0.00024830365714706193","0.00014898219428823714","0.0002979643885764743","0.0002979643885764743","0.0002979643885764743","0.0002979643885764743"
"2431","0.0002482221115769011","0.00014893326694614064","0.0002978665338922813","0.0002978665338922813","0.0002978665338922813","0.0002978665338922813"
"2441","0.0002481386657693467","0.00014888319946160803","0.00029776639892321606","0.00029776639892321606","0.00029776639892321606","0.00029776639892321606"
"2451","0.0002480533210112364","0.00014883199260674185","0.0002976639852134837","0.0002976639852134837","0.0002976639852134837","0.0002976639852134837"
"2461","0.000247966078618692","0.00014877964717121517","0.00029755929434243034","0.00029755929434243034","0.00029755929434243034","0.00029755929434243034"
"2471","0.0002478769399370989","0.00014872616396225936","0.0002974523279245187","0.0002974523279245187","0.0002974523279245187","0.0002974523279245187"
"2481","0.0002477859063410861","0.00014867154380465166","0.0002973430876093033","0.0002973430876093033","0.0002973430876093033","0.0002973430876093033"
"2491","0.00024769297923450407","0.00014861578754070244","0.0002972315750814049","0.0002972315750814049","0.0002972315750814049","0.0002972315750814049"
"2501","0.0002475981600504037","0.00014855889603024227","0.00029711779206048454","0.00029711779206048454","0.00029711779206048454","0.00029711779206048454"
"2511","0.00024750145025101444","0.00014850087015060866","0.0002970017403012173","0.0002970017403012173","0.0002970017403012173","0.0002970017403012173"
"2521","0.0002474028513277207","0.0001484417107966324","0.0002968834215932648","0.0002968834215932648","0.0002968834215932648","0.0002968834215932648"
"2531","0.00024730236480104","0.00014838141888062398","0.00029676283776124796","0.00029676283776124796","0.00029676283776124796","0.00029676283776124796"
"2541","0.00024719999222059884","0.00014831999533235929","0.00029663999066471857","0.00029663999066471857","0.00029663999066471857","0.00029663999066471857"
"2551","0.00024709573516510904","0.00014825744109906542","0.00029651488219813085","0.00029651488219813085","0.00029651488219813085","0.00029651488219813085"
"2561","0.00024698959524234346","0.00014819375714540605","0.0002963875142908121","0.0002963875142908121","0.0002963875142908121","0.0002963875142908121"
"2571","0.0002468815740891109","0.00014812894445346653","0.00029625788890693305","0.00029625788890693305","0.00029625788890693305","0.00029625788890693305"
"2581","0.00024677167337123113","0.0001480630040227387","0.0002961260080454774","0.0002961260080454774","0.0002961260080454774","0.0002961260080454774"
"2591","0.0002466598947835093","0.0001479959368701056","0.0002959918737402112","0.0002959918737402112","0.0002959918737402112","0.0002959918737402112"
"2601","0.0002465462400497096","0.00014792774402982574","0.0002958554880596515","0.0002958554880596515","0.0002958554880596515","0.0002958554880596515"
"2611","0.0002464307109225284","0.00014785842655351702","0.00029571685310703403","0.00029571685310703403","0.00029571685310703403","0.00029571685310703403"
"2621","0.00024631330918356776","0.00014778798551014067","0.00029557597102028134","0.00029557597102028134","0.00029557597102028134","0.00029557597102028134"
"2631","0.00024619403664330794","0.00014771642198598475","0.0002954328439719695","0.0002954328439719695","0.0002954328439719695","0.0002954328439719695"
"2641","0.00024607289514107884","0.00014764373708464731","0.00029528747416929463","0.00029528747416929463","0.00029528747416929463","0.00029528747416929463"
"2651","0.00024594988654503245","0.00014756993192701948","0.00029513986385403896","0.00029513986385403896","0.00029513986385403896","0.00029513986385403896"
"2661","0.00024582501275211336","0.00014749500765126803","0.00029499001530253606","0.00029499001530253606","0.00029499001530253606","0.00029499001530253606"
"2671","0.00024569827568803005","0.00014741896541281804","0.0002948379308256361","0.0002948379308256361","0.0002948379308256361","0.0002948379308256361"
"2681","0.0002455696773072247","0.00014734180638433485","0.0002946836127686697","0.0002946836127686697","0.0002946836127686697","0.0002946836127686697"
"2691","0.00024543921959284355","0.00014726353175570613","0.00029452706351141227","0.00029452706351141227","0.00029452706351141227","0.00029452706351141227"
"2701","0.00024530690455670584","0.0001471841427340235","0.000294368285468047","0.000294368285468047","0.000294368285468047","0.000294368285468047"
"2711","0.00024517273423927327","0.00014710364054356395","0.0002942072810871279","0.0002942072810871279","0.0002942072810871279","0.0002942072810871279"
"2721","0.00024503671070961786","0.0001470220264257707","0.0002940440528515414","0.0002940440528515414","0.0002940440528515414","0.0002940440528515414"
"2731","0.0002448988360653909","0.00014693930163923454","0.0002938786032784691","0.0002938786032784691","0.0002938786032784691","0.0002938786032784691"
"2741","0.0002447591124327899","0.00014685546745967393","0.00029371093491934786","0.00029371093491934786","0.00029371093491934786","0.00029371093491934786"
"2751","0.0002446175419665261","0.00014677052517991565","0.0002935410503598313","0.0002935410503598313","0.0002935410503598313","0.0002935410503598313"
"2761","0.00024447412684979125","0.00014668447610987473","0.00029336895221974946","0.00029336895221974946","0.00029336895221974946","0.00029336895221974946"
"2771","0.0002443288692942239","0.0001465973215765343","0.0002931946431530686","0.0002931946431530686","0.0002931946431530686","0.0002931946431530686"
"2781","0.0002441817715398751","0.00014650906292392507","0.00029301812584785013","0.00029301812584785013","0.00029301812584785013","0.00029301812584785013"
"2791","0.00024403283585517442","0.00014641970151310464","0.0002928394030262093","0.0002928394030262093","0.0002928394030262093","0.0002928394030262093"
"2801","0.00024388206453689417","0.00014632923872213652","0.00029265847744427303","0.00029265847744427303","0.00029265847744427303","0.00029265847744427303"
"2811","0.00024372945991011467","0.0001462376759460688","0.0002924753518921376","0.0002924753518921376","0.0002924753518921376","0.0002924753518921376"
"2821","0.00024357502432818804","0.00014614501459691282","0.00029229002919382564","0.00029229002919382564","0.00029229002919382564","0.00029229002919382564"
"2831","0.00024341876017270201","0.0001460512561036212","0.0002921025122072424","0.0002921025122072424","0.0002921025122072424","0.0002921025122072424"
"2841","0.0002432606698534432","0.0001459564019120659","0.0002919128038241318","0.0002919128038241318","0.0002919128038241318","0.0002919128038241318"
"2851","0.00024310075580835977","0.00014586045348501586","0.0002917209069700317","0.0002917209069700317","0.0002917209069700317","0.0002917209069700317"
"2861","0.00024293902050352413","0.0001457634123021145","0.000291526824604229","0.000291526824604229","0.000291526824604229","0.000291526824604229"
"2871","0.0002670530130764045","0.00019422037314647598","0.00029133055971971395","0.00029133055971971395","0.00029133055971971395","0.00029133055971971395"
"2881","0.000266871105731206","0.00019408807689542257","0.0002911321153431338","0.0002911321153431338","0.0002911321153431338","0.0002911321153431338"
"2891","0.0002666872033235175","0.00019395432968983092","0.00029093149453474635","0.00029093149453474635","0.00029093149453474635","0.00029093149453474635"
"2901","0.00026650130868934155","0.00019381913359224842","0.0002907287003883726","0.0002907287003883726","0.0002907287003883726","0.0002907287003883726"
"2911","0.0002663134246954034","0.00019368249068756613","0.0002905237360313492","0.0002905237360313492","0.0002905237360313492","0.0002905237360313492"
"2921","0.00026612355423910676","0.00019354440308298675","0.0002903166046244801","0.0002903166046244801","0.0002903166046244801","0.0002903166046244801"
"2931","0.00026593170024848876","0.00019340487290799184","0.00029010730936198775","0.00029010730936198775","0.00029010730936198775","0.00029010730936198775"
"2941","0.00026573786568217546","0.00019326390231430942","0.0002898958534714641","0.0002898958534714641","0.0002898958534714641","0.0002898958534714641"
"2951","0.0002655420535293355","0.00019312149347588037","0.0002896822402138205","0.0002896822402138205","0.0002896822402138205","0.0002896822402138205"
"2961","0.00026534426680963454","0.00019297764858882514","0.00028946647288323766","0.00028946647288323766","0.00028946647288323766","0.00028946647288323766"
"2971","0.00026514450857318853","0.00019283236987140988","0.0002892485548071148","0.0002892485548071148","0.0002892485548071148","0.0002892485548071148"
"2981","0.00026494278190051655","0.00019268565956401208","0.00028902848934601806","0.00028902848934601806","0.00028902848934601806","0.00028902848934601806"
"2991","0.0002647390899024935","0.00019253751992908622","0.0002888062798936293","0.0002888062798936293","0.0002888062798936293","0.0002888062798936293"
"3001","0.0002645334357203019","0.0001923879532511287","0.000288581929876693","0.000288581929876693","0.000288581929876693","0.000288581929876693"
"3011","0.0002643258225253837","0.00019223696183664267","0.000288355442754964","0.000288355442754964","0.000288355442754964","0.000288355442754964"
"3021","0.00026411625351939114","0.00019208454801410266","0.00028812682202115393","0.00028812682202115393","0.00028812682202115393","0.00028812682202115393"
"3031","0.0002639047319341375","0.00019193071413391822","0.0002878960712008773","0.0002878960712008773","0.0002878960712008773","0.0002878960712008773"
"3041","0.0002636912610315474","0.00019177546256839812","0.00028766319385259713","0.00028766319385259713","0.00028766319385259713","0.00028766319385259713"
"3051","0.0002634758441036062","0.00019161879571171362","0.0002874281935675704","0.0002874281935675704","0.0002874281935675704","0.0002874281935675704"
"3061","0.0002632584844723093","0.00019146071597986138","0.000287191073969792","0.000287191073969792","0.000287191073969792","0.000287191073969792"
"3071","0.0002630391854896113","0.00019130122581062644","0.0002869518387159396","0.0002869518387159396","0.0002869518387159396","0.0002869518387159396"
"3081","0.0002628179505373737","0.00019114032766354453","0.00028671049149531675","0.00028671049149531675","0.00028671049149531675","0.00028671049149531675"
"3091","0.00026259478302731313","0.0001909780240198641","0.0002864670360297961","0.0002864670360297961","0.0002864670360297961","0.0002864670360297961"
"3101","0.00026236968640094865","0.00019081431738250814","0.0002862214760737622","0.0002862214760737622","0.0002862214760737622","0.0002862214760737622"
"3111","0.00026214266412954876","0.00019064921027603547","0.0002859738154140532","0.0002859738154140532","0.0002859738154140532","0.0002859738154140532"
"3121","0.0002619137197140777","0.00019048270524660196","0.00028572405786990294","0.00028572405786990294","0.00028572405786990294","0.00028572405786990294"
"3131","0.0002616828566851415","0.00019031480486192114","0.00028547220729288164","0.00028547220729288164","0.00028547220729288164","0.00028547220729288164"
"3141","0.0002614500786029337","0.00019014551171122457","0.0002852182675668368","0.0002852182675668368","0.0002852182675668368","0.0002852182675668368"
"3151","0.0002612153890571805","0.00018997482840522217","0.0002849622426078332","0.0002849622426078332","0.0002849622426078332","0.0002849622426078332"
"3161","0.0002609787916670846","0.00018980275757606157","0.0002847041363640923","0.0002847041363640923","0.0002847041363640923","0.0002847041363640923"
"3171","0.0002607402900812708","0.0001896293018772879","0.0002844439528159318","0.0002844439528159318","0.0002844439528159318","0.0002844439528159318"
"3181","0.00026049988797772843","0.0001894544639838025","0.0002841816959757037","0.0002841816959757037","0.0002841816959757037","0.0002841816959757037"
"3191","0.00026025758906375536","0.0001892782465918221","0.0002839173698877331","0.0002839173698877331","0.0002839173698877331","0.0002839173698877331"
"3201","0.00026001339707590055","0.0001891006524188368","0.00028365097862825513","0.00028365097862825513","0.00028365097862825513","0.00028365097862825513"
"3211","0.0002597673157799066","0.00018892168420356847","0.00028338252630535264","0.00028338252630535264","0.00028338252630535264","0.00028338252630535264"
"3221","0.00025951934897065147","0.00018874134470592835","0.00028311201705889246","0.00028311201705889246","0.00028311201705889246","0.00028311201705889246"
"3231","0.00025926950047209","0.0001885596367069746","0.0002828394550604618","0.0002828394550604618","0.0002828394550604618","0.0002828394550604618"
"3241","0.0002590177741371954","0.00018837656300886937","0.00028256484451330403","0.00028256484451330403","0.00028256484451330403","0.00028256484451330403"
"3251","0.0002587641738478988","0.0001881921264348355","0.0002822881896522532","0.0002822881896522532","0.0002822881896522532","0.0002822881896522532"
"3261","0.0002585087035150307","0.00018800632982911322","0.0002820094947436698","0.0002820094947436698","0.0002820094947436698","0.0002820094947436698"
"3271","0.0002582513670782593","0.0001878191760569159","0.0002817287640853738","0.0002817287640853738","0.0002817287640853738","0.0002817287640853738"
"3281","0.0002579921685060312","0.00018763066800438636","0.0002814460020065795","0.0002814460020065795","0.0002814460020065795","0.0002814460020065795"
"3291","0.00025773111179550886","0.00018744080857855191","0.00028116121286782784","0.00028116121286782784","0.00028116121286782784","0.00028116121286782784"
"3301","0.00025746820097250964","0.00018724960070727972","0.0002808744010609196","0.0002808744010609196","0.0002808744010609196","0.0002808744010609196"
"3311","0.000249409396452309","0.00018705704733923176","0.0002805855710088476","0.0002805855710088476","0.0002805855710088476","0.0002805855710088476"
"3321","0.00024915086859175886","0.00018686315144381913","0.00028029472716572867","0.00028029472716572867","0.00028029472716572867","0.00028029472716572867"
"3331","0.00024889055468154184","0.00018666791601115642","0.0002800018740167346","0.0002800018740167346","0.0002800018740167346","0.0002800018740167346"
"3341","0.00024862845873602067","0.0001864713440520155","0.0002797070160780232","0.0002797070160780232","0.0002797070160780232","0.0002797070160780232"
"3351","0.0002483645847970389","0.0001862734385977792","0.00027941015789666873","0.00027941015789666873","0.00027941015789666873","0.00027941015789666873"
"3361","0.00024809893693385915","0.0001860742027003944","0.0002791113040505915","0.0002791113040505915","0.0002791113040505915","0.0002791113040505915"
"3371","0.0002478315192431001","0.00018587363943232504","0.00027881045914848756","0.00027881045914848756","0.00027881045914848756","0.00027881045914848756"
"3381","0.00024756233584867325","0.00018567175188650498","0.0002785076278297574","0.0002785076278297574","0.0002785076278297574","0.0002785076278297574"
"3391","0.0002472913909017197","0.0001854685431762898","0.00027820281476443465","0.00027820281476443465","0.00027820281476443465","0.00027820281476443465"
"3401","0.0002470186885805456","0.00018526401643540922","0.0002778960246531138","0.0002778960246531138","0.0002778960246531138","0.0002778960246531138"
"3411","0.0002467442330905581","0.00018505817481791862","0.0002775872622268779","0.0002775872622268779","0.0002775872622268779","0.0002775872622268779"
"3421","0.0002464680286642005","0.00018485102149815038","0.00027727653224722553","0.00027727653224722553","0.00027727653224722553","0.00027727653224722553"
"3431","0.00024619007956088655","0.00018464255967066493","0.00027696383950599735","0.00027696383950599735","0.00027696383950599735","0.00027696383950599735"
"3441","0.00024591039006693536","0.00018443279255020152","0.00027664918882530225","0.00027664918882530225","0.00027664918882530225","0.00027664918882530225"
"3451","0.00024562896449550485","0.00018422172337162867","0.00027633258505744293","0.00027633258505744293","0.00027633258505744293","0.00027633258505744293"
"3461","0.0002453458071865256","0.0001840093553898942","0.0002760140330848412","0.0002760140330848412","0.0002760140330848412","0.0002760140330848412"
"3471","0.0002450609225066335","0.00018379569187997513","0.00027569353781996264","0.00027569353781996264","0.00027569353781996264","0.00027569353781996264"
"3481","0.0002447743148491027","0.00018358073613682706","0.0002753711042052405","0.0002753711042052405","0.0002753711042052405","0.0002753711042052405"
"3491","0.00024448598863377794","0.00018336449147533345","0.00027504673721300015","0.00027504673721300015","0.00027504673721300015","0.00027504673721300015"
"3501","0.00024419594830700606","0.00018314696123025454","0.0002747204418453818","0.0002747204418453818","0.0002747204418453818","0.0002747204418453818"
"3511","0.00024390419834156764","0.00018292814875617576","0.0002743922231342636","0.0002743922231342636","0.0002743922231342636","0.0002743922231342636"
"3521","0.0002436107432366082","0.00018270805742745617","0.00027406208614118424","0.00027406208614118424","0.00027406208614118424","0.00027406208614118424"
"3531","0.00024331558751756845","0.00018248669063817636","0.0002737300359572645","0.0002737300359572645","0.0002737300359572645","0.0002737300359572645"
"3541","0.00024301873573611462","0.000182264051802086","0.00027339607770312895","0.00027339607770312895","0.00027339607770312895","0.00027339607770312895"
"3551","0.00024272019247006848","0.00018204014435255135","0.00027306021652882703","0.00027306021652882703","0.00027306021652882703","0.00027306021652882703"
"3561","0.00024241996232333648","0.00018181497174250236","0.0002727224576137535","0.0002727224576137535","0.0002727224576137535","0.0002727224576137535"
"3571","0.00024211804992583881","0.00018158853744437914","0.00027238280616656866","0.00027238280616656866","0.00027238280616656866","0.00027238280616656866"
"3581","0.00024181445993343829","0.00018136084495007872","0.00027204126742511807","0.00027204126742511807","0.00027204126742511807","0.00027204126742511807"
"3591","0.00024150919702786797","0.000181131897770901","0.00027169784665635147","0.00027169784665635147","0.00027169784665635147","0.00027169784665635147"
"3601","0.0002412022659166597","0.00018090169943749476","0.0002713525491562421","0.0002713525491562421","0.0002713525491562421","0.0002713525491562421"
"3611","0.00024089367133307065","0.000180670253499803","0.00027100538024970444","0.00027100538024970444","0.00027100538024970444","0.00027100538024970444"
"3621","0.00024058341803601124","0.00018043756352700846","0.00027065634529051263","0.00027065634529051263","0.00027065634529051263","0.00027065634529051263"
"3631","0.00024027151080997108","0.00018020363310747834","0.0002703054496612175","0.0002703054496612175","0.0002703054496612175","0.0002703054496612175"
"3641","0.00022496058231088632","0.00017996846584870908","0.00026995269877306356","0.00026995269877306356","0.00026995269877306356","0.00026995269877306356"
"3651","0.0002246650817215884","0.00017973206537727073","0.00026959809806590605","0.00026959809806590605","0.00026959809806590605","0.00026959809806590605"
"3661","0.00022436804417343874","0.000179494435338751","0.0002692416530081265","0.0002692416530081265","0.0002692416530081265","0.0002692416530081265"
"3671","0.00022406947424712386","0.0001792555793976991","0.0002688833690965486","0.0002688833690965486","0.0002688833690965486","0.0002688833690965486"
"3681","0.0002237693765469613","0.00017901550123756906","0.00026852325185635354","0.00026852325185635354","0.00026852325185635354","0.00026852325185635354"
"3691","0.00022346775570082885","0.0001787742045606631","0.0002681613068409946","0.0002681613068409946","0.0002681613068409946","0.0002681613068409946"
"3701","0.0002231646163600931","0.00017853169308807448","0.0002677975396321117","0.0002677975396321117","0.0002677975396321117","0.0002677975396321117"
"3711","0.0002228599631995377","0.00017828797055963018","0.00026743195583944524","0.00026743195583944524","0.00026743195583944524","0.00026743195583944524"
"3721","0.0002225538009172912","0.000178043040733833","0.00026706456110074943","0.00026706456110074943","0.00026706456110074943","0.00026706456110074943"
"3731","0.00022224613423475482","0.00017779690738780387","0.0002666953610817058","0.0002666953610817058","0.0002666953610817058","0.0002666953610817058"
"3741","0.0002219369678965293","0.00017754957431722346","0.0002663243614758351","0.0002663243614758351","0.0002663243614758351","0.0002663243614758351"
"3751","0.0002216263066703421","0.0001773010453362737","0.0002659515680044105","0.0002659515680044105","0.0002659515680044105","0.0002659515680044105"
"3761","0.00022131415534697364","0.00017705132427757895","0.00026557698641636835","0.00026557698641636835","0.00026557698641636835","0.00026557698641636835"
"3771","0.00022100051874018346","0.00017680041499214678","0.00026520062248822014","0.00026520062248822014","0.00026520062248822014","0.00026520062248822014"
"3781","0.00022068540168663603","0.00017654832134930882","0.00026482248202396323","0.00026482248202396323","0.00026482248202396323","0.00026482248202396323"
"3791","0.00022036880904582608","0.00017629504723666088","0.0002644425708549913","0.0002644425708549913","0.0002644425708549913","0.0002644425708549913"
"3801","0.00022005074570000387","0.0001760405965600031","0.00026406089484000466","0.00026406089484000466","0.00026406089484000466","0.00026406089484000466"
"3811","0.0002197312165540996","0.0001757849732432797","0.0002636774598649195","0.0002636774598649195","0.0002636774598649195","0.0002636774598649195"
"3821","0.00021941022653564795","0.00017552818122851838","0.00026329227184277755","0.00026329227184277755","0.00026329227184277755","0.00026329227184277755"
"3831","0.0002190877805947121","0.0001752702244757697","0.00026290533671365454","0.00026290533671365454","0.00026290533671365454","0.00026290533671365454"
"3841","0.00021876388370380742","0.00017501110696304596","0.0002625166604445689","0.0002625166604445689","0.0002625166604445689","0.0002625166604445689"
"3851","0.00021843854085782462","0.0001747508326862597","0.0002621262490293895","0.0002621262490293895","0.0002621262490293895","0.0002621262490293895"
"3861","0.00021811175707395274","0.00017448940565916222","0.0002617341084887433","0.0002617341084887433","0.0002617341084887433","0.0002617341084887433"
"3871","0.0002177835373916021","0.0001742268299132817","0.0002613402448699225","0.0002613402448699225","0.0002613402448699225","0.0002613402448699225"
"3881","0.00021745388687232622","0.000173963109497861","0.00026094466424679146","0.00026094466424679146","0.00026094466424679146","0.00026094466424679146"
"3891","0.00021712281059974383","0.0001736982484797951","0.0002605473727196926","0.0002605473727196926","0.0002605473727196926","0.0002605473727196926"
"3901","0.00021679031367946068","0.00017343225094356855","0.0002601483764153528","0.0002601483764153528","0.0002601483764153528","0.0002601483764153528"
"3911","0.00021645640123899062","0.0001731651209911925","0.0002597476814867887","0.0002597476814867887","0.0002597476814867887","0.0002597476814867887"
"3921","0.00021612107842767646","0.00017289686274214118","0.0002593452941132117","0.0002593452941132117","0.0002593452941132117","0.0002593452941132117"
"3931","0.00021578435041661083","0.00017262748033328867","0.000258941220499933","0.000258941220499933","0.000258941220499933","0.000258941220499933"
"3941","0.00021544622239855617","0.00017235697791884494","0.0002585354668782674","0.0002585354668782674","0.0002585354668782674","0.0002585354668782674"
"3951","0.00021510669958786486","0.00017208535967029188","0.0002581280395054378","0.0002581280395054378","0.0002581280395054378","0.0002581280395054378"
"3961","0.00021476578722039858","0.00017181262977631888","0.0002577189446644783","0.0002577189446644783","0.0002577189446644783","0.0002577189446644783"
"3971","0.00021442349055344784","0.0001715387924427583","0.0002573081886641374","0.0002573081886641374","0.0002573081886641374","0.0002573081886641374"
"3981","0.00021407981486565064","0.00017126385189252053","0.0002568957778387808","0.0002568957778387808","0.0002568957778387808","0.0002568957778387808"
"3991","0.00021373476545691127","0.00017098781236552903","0.00025648171854829354","0.00025648171854829354","0.00025648171854829354","0.00025648171854829354"
"4001","0.0002133883476483184","0.00017071067811865476","0.00025606601717798207","0.00025606601717798207","0.00025606601717798207","0.00025606601717798207"
"4011","0.0002130405667820633","0.00017043245342565063","0.00025564868013847595","0.00025564868013847595","0.00025564868013847595","0.00025564868013847595"
"4021","0.00021269142822135696","0.0001701531425770856","0.00025522971386562833","0.00025522971386562833","0.00025522971386562833","0.00025522971386562833"
"4031","0.00021234093735034802","0.00016987274988027843","0.0002548091248204176","0.0002548091248204176","0.0002548091248204176","0.0002548091248204176"
"4041","0.00021198909957403927","0.00016959127965923142","0.0002543869194888471","0.0002543869194888471","0.0002543869194888471","0.0002543869194888471"
"4051","0.00021163592031820446","0.0001693087362545636","0.00025396310438184535","0.00025396310438184535","0.00025396310438184535","0.00025396310438184535"
"4061","0.00021128140502930465","0.00016902512402344373","0.00025353768603516555","0.00025353768603516555","0.00025353768603516555","0.00025353768603516555"
"4071","0.0002109255591744041","0.00016874044733952327","0.0002531106710092849","0.0002531106710092849","0.0002531106710092849","0.0002531106710092849"
"4081","0.0002105683882410861","0.00016845471059286887","0.0002526820658893033","0.0002526820658893033","0.0002526820658893033","0.0002526820658893033"
"4091","0.0002102098977373683","0.00016816791818989466","0.00025225187728484193","0.00025225187728484193","0.00025225187728484193","0.00025225187728484193"
"4101","0.00020985009319161776","0.0001678800745532942","0.0002518201118299413","0.0002518201118299413","0.0002518201118299413","0.0002518201118299413"
"4111","0.0002094889801524656","0.00016759118412197247","0.0002513867761829587","0.0002513867761829587","0.0002513867761829587","0.0002513867761829587"
"4121","0.00020912656418872164","0.00016730125135097735","0.00025095187702646595","0.00025095187702646595","0.00025095187702646595","0.00025095187702646595"
"4131","0.00020876285088928848","0.0001670102807114308","0.00025051542106714614","0.00025051542106714614","0.00025051542106714614","0.00025051542106714614"
"4141","0.00020839784586307495","0.00016671827669045998","0.0002500774150356899","0.0002500774150356899","0.0002500774150356899","0.0002500774150356899"
"4151","0.0002080315547389102","0.00016642524379112817","0.00024963786568669223","0.00024963786568669223","0.00024963786568669223","0.00024963786568669223"
"4161","0.00020766398316545646","0.00016613118653236518","0.00024919677979854776","0.00024919677979854776","0.00024919677979854776","0.00024919677979854776"
"4171","0.00020729513681112216","0.00016583610944889774","0.0002487541641733466","0.0002487541641733466","0.0002487541641733466","0.0002487541641733466"
"4181","0.00020692502136397423","0.0001655400170911794","0.00024831002563676903","0.00024831002563676903","0.00024831002563676903","0.00024831002563676903"
"4191","0.00020655364253165082","0.0001652429140253207","0.000247864371037981","0.000247864371037981","0.000247864371037981","0.000247864371037981"
"4201","0.00020618100604127292","0.00016494480483301836","0.0002474172072495275","0.0002474172072495275","0.0002474172072495275","0.0002474172072495275"
"4211","0.00020580711763935623","0.000164645694111485","0.0002469685411672275","0.0002469685411672275","0.0002469685411672275","0.0002469685411672275"
"4221","0.00020543198309172235","0.0001643455864733779","0.0002465183797100668","0.0002465183797100668","0.0002465183797100668","0.0002465183797100668"
"4231","0.00020505560818341012","0.0001640444865467281","0.00024606672982009214","0.00024606672982009214","0.00024606672982009214","0.00024606672982009214"
"4241","0.0002046779987185862","0.000163742398974869","0.0002456135984623034","0.0002456135984623034","0.0002456135984623034","0.0002456135984623034"
"4251","0.00020429916052045567","0.00016343932841636456","0.0002451589926245468","0.0002451589926245468","0.0002451589926245468","0.0002451589926245468"
"4261","0.00020391909943117222","0.00016313527954493778","0.00024470291931740667","0.00024470291931740667","0.00024470291931740667","0.00024470291931740667"
"4271","0.00020353782131174794","0.00016283025704939838","0.00024424538557409753","0.00024424538557409753","0.00024424538557409753","0.00024424538557409753"
"4281","0.00020315533204196315","0.00016252426563357055","0.00024378639845035579","0.00024378639845035579","0.00024378639845035579","0.00024378639845035579"
"4291","0.0002027716375202755","0.0001622173100162204","0.0002433259650243306","0.0002433259650243306","0.0002433259650243306","0.0002433259650243306"
"4301","0.00020238674366372927","0.00016190939493098344","0.0002428640923964751","0.0002428640923964751","0.0002428640923964751","0.0002428640923964751"
"4311","0.00020200065640786375","0.000161600525126291","0.00024240078768943647","0.00024240078768943647","0.00024240078768943647","0.00024240078768943647"
"4321","0.00020161338170662205","0.00016129070536529766","0.00024193605804794646","0.00024193605804794646","0.00024193605804794646","0.00024193605804794646"
"4331","0.00020122492553225924","0.0001609799404258074","0.00024146991063871107","0.00024146991063871107","0.00024146991063871107","0.00024146991063871107"
"4341","0.00020083529387524994","0.00016066823510019998","0.00024100235265029992","0.00024100235265029992","0.00024100235265029992","0.00024100235265029992"
"4351","0.00020044449274419645","0.00016035559419535716","0.0002405333912930357","0.0002405333912930357","0.0002405333912930357","0.0002405333912930357"
"4361","0.00020005252816573553","0.00016004202253258842","0.0002400630337988826","0.0002400630337988826","0.0002400630337988826","0.0002400630337988826"
"4371","0.00019965940618444587","0.00015972752494755672","0.00023959128742133504","0.00023959128742133504","0.00023959128742133504","0.00023959128742133504"
"4381","0.00019926513286275483","0.00015941210629020388","0.00023911815943530577","0.00023911815943530577","0.00023911815943530577","0.00023911815943530577"
"4391","0.00019886971428084466","0.00015909577142467573","0.00023864365713701356","0.00023864365713701356","0.00023864365713701356","0.00023864365713701356"
"4401","0.00019847315653655911","0.00015877852522924732","0.00023816778784387094","0.00023816778784387094","0.00023816778784387094","0.00023816778784387094"
"4411","0.0001980754657453092","0.00015846037259624736","0.00023769055889437103","0.00023769055889437103","0.00023769055889437103","0.00023769055889437103"
"4421","0.00019767664803997884","0.00015814131843198308","0.0002372119776479746","0.0002372119776479746","0.0002372119776479746","0.0002372119776479746"
"4431","0.00019727670957083037","0.0001578213676566643","0.00023673205148499644","0.00023673205148499644","0.00023673205148499644","0.00023673205148499644"
"4441","0.00019687565650540982","0.00015750052520432787","0.00023625078780649178","0.00023625078780649178","0.00023625078780649178","0.00023625078780649178"
"4451","0.0001964734950284515","0.00015717879602276122","0.0002357681940341418","0.0002357681940341418","0.0002357681940341418","0.0002357681940341418"
"4461","0.00019607023134178298","0.0001568561850734264","0.0002352842776101396","0.0002352842776101396","0.0002352842776101396","0.0002352842776101396"
"4471","0.0001956658716642291","0.00015653269733138328","0.0002347990459970749","0.0002347990459970749","0.0002347990459970749","0.0002347990459970749"
"4481","0.00019526042223151632","0.00015620833778521307","0.00023431250667781958","0.00023431250667781958","0.00023431250667781958","0.00023431250667781958"
